Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw
0.05,0.000001384,-0.000001050,51.06,-5.497,-2.743,127.205
0.10,0.000002771,-0.000002097,51.02,-5.171,-2.345,127.100
0.15,0.000004168,-0.000003135,50.97,-4.399,-1.206,126.723
0.20,0.000005573,-0.000004164,50.91,-4.068,-0.048,126.318
0.25,0.000006983,-0.000005182,50.85,-3.903,0.968,125.975
0.30,0.000008397,-0.000006184,50.79,-3.135,2.165,125.590
0.35,0.000009809,-0.000007172,50.73,-2.521,3.387,125.183
0.40,0.000011214,-0.000008144,50.66,-2.405,4.493,124.841
0.45,0.000012608,-0.000009097,50.60,-1.843,5.677,124.524
0.50,0.000013986,-0.000010029,50.54,-1.121,6.942,124.170
0.55,0.000015340,-0.000010939,50.48,-0.901,8.060,123.858
0.60,0.000016662,-0.000011823,50.42,-0.476,9.185,123.596
0.65,0.000017937,-0.000012672,50.38,0.240,10.448,123.350
0.70,0.000019152,-0.000013484,50.36,0.603,11.701,123.150
0.75,0.000020292,-0.000014252,50.36,1.089,12.971,122.987
0.80,0.000021340,-0.000014970,50.38,1.694,14.267,122.854
0.85,0.000022283,-0.000015637,50.43,2.145,15.543,122.752
0.90,0.000023107,-0.000016249,50.51,2.722,16.843,122.676
0.95,0.000023798,-0.000016803,50.61,3.307,18.140,122.622
1.00,0.000024346,-0.000017299,50.74,3.852,19.405,122.583
1.05,0.000024740,-0.000017735,50.90,4.466,20.664,122.559
1.10,0.000024972,-0.000018112,51.08,5.048,21.857,122.540
1.15,0.000025037,-0.000018430,51.29,5.603,22.966,122.517
1.20,0.000024926,-0.000018689,51.52,6.146,24.017,122.484
1.25,0.000024632,-0.000018889,51.77,6.622,24.988,122.426
1.30,0.000024146,-0.000019029,52.04,7.039,25.870,122.335
1.35,0.000023459,-0.000019110,52.33,7.387,26.652,122.207
1.40,0.000022568,-0.000019131,52.64,7.691,27.312,122.059
1.45,0.000021470,-0.000019093,52.98,7.981,27.747,121.921
1.50,0.000020167,-0.000018999,53.33,8.256,27.815,121.838
1.55,0.000018662,-0.000018853,53.70,8.549,27.445,121.835
1.60,0.000016962,-0.000018657,54.08,8.829,26.895,121.905
1.65,0.000015073,-0.000018417,54.48,9.048,26.338,122.007
1.70,0.000013002,-0.000018138,54.90,9.215,25.701,122.120
1.75,0.000010759,-0.000017822,55.33,9.314,25.046,122.259
1.80,0.000008352,-0.000017474,55.77,9.352,24.388,122.417
1.85,0.000005787,-0.000017096,56.23,9.355,23.719,122.585
1.90,0.000003072,-0.000016690,56.69,9.307,23.059,122.758
1.95,0.000000214,-0.000016258,57.17,9.218,22.404,122.936
2.00,-0.000002779,-0.000015803,57.66,9.089,21.750,123.120
2.05,-0.000005900,-0.000015325,58.16,8.916,21.102,123.312
2.10,-0.000009142,-0.000014827,58.67,8.700,20.457,123.516
2.15,-0.000012492,-0.000014309,59.19,8.439,19.819,123.735
2.20,-0.000015938,-0.000013773,59.71,8.132,19.180,123.969
2.25,-0.000019468,-0.000013222,60.23,7.779,18.526,124.218
2.30,-0.000023072,-0.000012656,60.76,7.387,17.856,124.486
2.35,-0.000026739,-0.000012076,61.28,6.955,17.164,124.776
2.40,-0.000030462,-0.000011483,61.80,6.489,16.454,125.092
2.45,-0.000034233,-0.000010877,62.32,5.990,15.729,125.435
2.50,-0.000038047,-0.000010258,62.84,5.463,14.996,125.810
2.55,-0.000041898,-0.000009628,63.35,4.917,14.264,126.218
2.60,-0.000045779,-0.000008985,63.86,4.353,13.538,126.662
2.65,-0.000049685,-0.000008331,64.35,3.779,12.823,127.142
2.70,-0.000053610,-0.000007667,64.84,3.201,12.125,127.658
2.75,-0.000057548,-0.000006992,65.32,2.624,11.451,128.202
2.80,-0.000061495,-0.000006308,65.79,2.055,10.809,128.767
2.85,-0.000065444,-0.000005616,66.25,1.484,10.198,129.341
2.90,-0.000069393,-0.000004917,66.69,0.911,9.623,129.913
2.95,-0.000073338,-0.000004212,67.12,0.337,9.089,130.473
3.00,-0.000077277,-0.000003501,67.53,-0.239,8.597,131.014
3.05,-0.000081207,-0.000002786,67.92,-0.814,8.151,131.531
3.10,-0.000085129,-0.000002067,68.29,-1.386,7.749,132.022
3.15,-0.000089040,-0.000001344,68.64,-1.955,7.382,132.490
3.20,-0.000092940,-0.000000617,68.98,-2.530,7.039,132.937
3.25,-0.000096828,0.000000114,69.29,-3.109,6.711,133.367
3.30,-0.000100704,0.000000849,69.59,-3.691,6.394,133.781
3.35,-0.000104568,0.000001586,69.87,-4.268,6.094,134.179
3.40,-0.000108419,0.000002328,70.12,-4.838,5.816,134.561
3.45,-0.000112257,0.000003072,70.36,-5.411,5.553,134.928
3.50,-0.000116083,0.000003820,70.57,-5.994,5.297,135.283
3.55,-0.000119895,0.000004572,70.76,-6.578,5.045,135.628
3.60,-0.000123693,0.000005326,70.94,-7.154,4.796,135.963
3.65,-0.000127479,0.000006084,71.09,-7.720,4.556,136.289
3.70,-0.000131250,0.000006845,71.22,-8.280,4.322,136.613
3.75,-0.000135008,0.000007610,71.33,-8.840,4.085,136.929
3.80,-0.000138752,0.000008379,71.43,-9.393,3.832,137.249
3.85,-0.000142481,0.000009151,71.50,-9.926,3.562,137.579
3.90,-0.000146196,0.000009929,71.55,-10.439,3.279,137.920
3.95,-0.000149895,0.000010711,71.58,-10.940,2.984,138.278
4.00,-0.000153579,0.000011498,71.59,-11.438,2.666,138.663
4.05,-0.000157247,0.000012289,71.58,-11.920,2.307,139.087
4.10,-0.000160898,0.000013086,71.55,-12.379,1.891,139.563
4.15,-0.000164533,0.000013888,71.51,-12.824,1.395,140.106
4.20,-0.000168149,0.000014695,71.44,-13.281,0.786,140.732
4.25,-0.000171745,0.000015509,71.36,-13.770,0.037,141.447
4.30,-0.000175319,0.000016329,71.25,-14.295,-0.843,142.237
4.35,-0.000178869,0.000017156,71.14,-14.849,-1.791,143.077
4.40,-0.000182392,0.000017990,71.00,-15.422,-2.732,143.941
4.45,-0.000185884,0.000018831,70.85,-16.016,-3.625,144.815
4.50,-0.000189343,0.000019680,70.68,-16.640,-4.462,145.695
4.55,-0.000192762,0.000020537,70.51,-17.288,-5.238,146.577
4.60,-0.000196136,0.000021402,70.32,-17.951,-5.934,147.456
4.65,-0.000199457,0.000022275,70.12,-18.625,-6.530,148.320
4.70,-0.000202717,0.000023158,69.91,-19.305,-7.007,149.160
4.75,-0.000205903,0.000024051,69.70,-19.980,-7.355,149.964
4.80,-0.000209003,0.000024956,69.49,-20.626,-7.572,150.725
4.85,-0.000212004,0.000025874,69.28,-21.207,-7.663,151.440
4.90,-0.000214896,0.000026806,69.07,-21.686,-7.640,152.115
4.95,-0.000217672,0.000027754,68.87,-22.038,-7.515,152.757
5.00,-0.000220326,0.000028719,68.68,-22.267,-7.301,153.372
5.05,-0.000222853,0.000029700,68.49,-22.387,-7.015,153.971
5.10,-0.000225249,0.000030701,68.31,-22.416,-6.674,154.560
5.15,-0.000227508,0.000031721,68.14,-22.371,-6.293,155.141
5.20,-0.000229624,0.000032764,67.98,-22.270,-5.889,155.710
5.25,-0.000231591,0.000033830,67.84,-22.132,-5.475,156.258
5.30,-0.000233402,0.000034923,67.72,-21.969,-5.062,156.770
5.35,-0.000235051,0.000036044,67.61,-21.793,-4.658,157.231
5.40,-0.000236529,0.000037197,67.53,-21.613,-4.269,157.628
5.45,-0.000237830,0.000038385,67.47,-21.442,-3.901,157.950
5.50,-0.000238946,0.000039610,67.44,-21.286,-3.559,158.192
5.55,-0.000239876,0.000040876,67.44,-21.140,-3.257,158.365
5.60,-0.000240622,0.000042183,67.46,-20.990,-3.020,158.492
5.65,-0.000241186,0.000043533,67.52,-20.830,-2.868,158.600
5.70,-0.000241572,0.000044926,67.60,-20.661,-2.821,158.720
5.75,-0.000241781,0.000046359,67.72,-20.490,-2.884,158.873
5.80,-0.000241817,0.000047832,67.86,-20.313,-3.044,159.059
5.85,-0.000241682,0.000049341,68.03,-20.141,-3.276,159.264
5.90,-0.000241380,0.000050883,68.22,-19.976,-3.565,159.468
5.95,-0.000240912,0.000052454,68.44,-19.829,-3.895,159.653
6.00,-0.000240281,0.000054049,68.69,-19.705,-4.249,159.808
6.05,-0.000239491,0.000055665,68.96,-19.601,-4.614,159.927
6.10,-0.000238544,0.000057297,69.25,-19.505,-4.992,160.012
6.15,-0.000237443,0.000058942,69.57,-19.416,-5.376,160.061
6.20,-0.000236190,0.000060596,69.91,-19.334,-5.760,160.078
6.25,-0.000234790,0.000062256,70.27,-19.251,-6.152,160.068
6.30,-0.000233244,0.000063918,70.65,-19.169,-6.546,160.030
6.35,-0.000231557,0.000065579,71.05,-19.094,-6.940,159.967
6.40,-0.000229732,0.000067237,71.46,-19.024,-7.334,159.883
6.45,-0.000227771,0.000068888,71.89,-18.962,-7.718,159.779
6.50,-0.000000495,0.000001246,40.34,4.739,3.374,337.365
6.55,-0.000000936,0.000002478,40.40,5.443,4.112,337.521
6.60,-0.000001318,0.000003693,40.49,6.047,5.086,337.620
6.65,-0.000001634,0.000004886,40.62,6.342,6.165,337.659
6.70,-0.000001879,0.000006049,40.77,6.779,7.360,337.697
6.75,-0.000002044,0.000007174,40.96,7.209,8.573,337.727
6.80,-0.000002124,0.000008253,41.17,7.580,9.780,337.752
6.85,-0.000002113,0.000009278,41.41,8.009,10.968,337.778
6.90,-0.000002005,0.000010242,41.68,8.428,12.146,337.799
6.95,-0.000001795,0.000011138,41.98,8.798,13.271,337.807
7.00,-0.000001478,0.000011961,42.30,9.172,14.339,337.805
7.05,-0.000001051,0.000012705,42.65,9.536,15.389,337.797
7.10,-0.000000509,0.000013364,43.02,9.859,16.369,337.775
7.15,0.000000149,0.000013936,43.41,10.182,17.275,337.744
7.20,0.000000927,0.000014416,43.82,10.505,18.135,337.710
7.25,0.000001825,0.000014802,44.25,10.799,18.929,337.663
7.30,0.000002845,0.000015091,44.70,11.081,19.638,337.598
7.35,0.000003988,0.000015284,45.17,11.353,20.261,337.505
7.40,0.000005255,0.000015378,45.65,11.597,20.752,337.368
7.45,0.000006644,0.000015376,46.14,11.841,21.036,337.203
7.50,0.000008154,0.000015278,46.65,12.091,21.024,337.062
7.55,0.000009785,0.000015089,47.18,12.302,20.664,336.973
7.60,0.000011534,0.000014812,47.71,12.427,20.130,336.948
7.65,0.000013398,0.000014453,48.26,12.469,19.561,336.983
7.70,0.000015372,0.000014017,48.81,12.476,18.949,337.040
7.75,0.000017451,0.000013510,49.38,12.436,18.323,337.103
7.80,0.000019632,0.000012936,49.95,12.341,17.691,337.164
7.85,0.000021910,0.000012299,50.53,12.203,17.053,337.220
7.90,0.000024281,0.000011603,51.12,12.025,16.419,337.268
7.95,0.000026740,0.000010853,51.72,11.802,15.790,337.306
8.00,0.000029284,0.000010051,52.33,11.541,15.167,337.330
8.05,0.000031907,0.000009201,52.94,11.242,14.557,337.344
8.10,0.000034605,0.000008307,53.56,10.909,13.960,337.346
8.15,0.000037373,0.000007371,54.18,10.544,13.381,337.342
8.20,0.000040209,0.000006397,54.82,10.150,12.817,337.334
8.25,0.000043106,0.000005386,55.45,9.729,12.270,337.333
8.30,0.000046060,0.000004340,56.09,9.280,11.739,337.350
8.35,0.000049064,0.000003265,56.74,8.802,11.218,337.400
8.40,0.000052109,0.000002165,57.38,8.293,10.703,337.502
8.45,0.000055187,0.000001042,58.03,7.755,10.193,337.677
8.50,0.000058291,-0.000000098,58.67,7.185,9.684,337.931
8.55,0.000061414,-0.000001255,59.30,6.588,9.185,338.256
8.60,0.000064552,-0.000002424,59.92,5.975,8.715,338.640
8.65,0.000067699,-0.000003605,60.54,5.367,8.301,339.069
8.70,0.000070850,-0.000004795,61.14,4.779,7.964,339.519
8.75,0.000074003,-0.000005992,61.74,4.230,7.740,339.964
8.80,0.000077151,-0.000007193,62.31,3.720,7.637,340.363
8.85,0.000080293,-0.000008397,62.87,3.266,7.658,340.712
8.90,0.000083427,-0.000009602,63.41,2.874,7.779,341.029
8.95,0.000086553,-0.000010808,63.92,2.537,7.973,341.327
9.00,0.000089670,-0.000012017,64.42,2.239,8.232,341.626
9.05,0.000092779,-0.000013228,64.90,1.972,8.556,341.919
9.10,0.000095879,-0.000014442,65.36,1.737,8.938,342.205
9.15,0.000098971,-0.000015658,65.80,1.537,9.365,342.475
9.20,0.000102054,-0.000016878,66.21,1.375,9.826,342.732
9.25,0.000105129,-0.000018099,66.61,1.245,10.312,342.973
9.30,0.000108196,-0.000019323,66.98,1.139,10.810,343.199
9.35,0.000111254,-0.000020549,67.34,1.053,11.313,343.411
9.40,0.000114304,-0.000021778,67.67,0.993,11.814,343.607
9.45,0.000117346,-0.000023008,67.98,0.962,12.317,343.784
9.50,0.000120380,-0.000024240,68.27,0.962,12.823,343.939
9.55,0.000123407,-0.000025473,68.53,0.995,13.334,344.062
9.60,0.000126425,-0.000026707,68.77,1.066,13.860,344.133
9.65,0.000129436,-0.000027940,68.99,1.190,14.413,344.144
9.70,0.000132440,-0.000029175,69.19,1.395,14.977,344.112
9.75,0.000135437,-0.000030411,69.36,1.708,15.555,344.029
9.80,0.000138428,-0.000031649,69.51,2.148,16.175,343.898
9.85,0.000141414,-0.000032890,69.64,2.708,16.825,343.746
9.90,0.000144395,-0.000034134,69.74,3.326,17.484,343.598
9.95,0.000147372,-0.000035382,69.83,3.941,18.158,343.462
10.00,0.000150346,-0.000036636,69.89,4.542,18.861,343.334
10.05,0.000153318,-0.000037895,69.93,5.153,19.587,343.211
10.10,0.000156288,-0.000039160,69.95,5.798,20.326,343.094
10.15,0.000159257,-0.000040433,69.95,6.473,21.072,342.990
10.20,0.000162227,-0.000041714,69.93,7.162,21.830,342.902
10.25,0.000165198,-0.000043004,69.88,7.858,22.604,342.833
10.30,0.000168172,-0.000044304,69.82,8.564,23.393,342.784
10.35,0.000171150,-0.000045616,69.74,9.287,24.191,342.757
10.40,0.000174133,-0.000046941,69.64,10.028,24.995,342.754
10.45,0.000177124,-0.000048280,69.52,10.787,25.809,342.779
10.50,0.000180124,-0.000049637,69.38,11.562,26.628,342.834
10.55,0.000183136,-0.000051012,69.23,12.345,27.446,342.920
10.60,0.000186162,-0.000052408,69.05,13.149,28.266,343.039
10.65,0.000189205,-0.000053827,68.86,13.977,29.084,343.194
10.70,0.000192268,-0.000055272,68.65,14.820,29.892,343.384
10.75,0.000195354,-0.000056746,68.43,15.677,30.686,343.611
10.80,0.000198467,-0.000058251,68.19,16.554,31.465,343.876
10.85,0.000201611,-0.000059792,67.94,17.452,32.225,344.180
10.90,0.000204791,-0.000061371,67.67,18.368,32.963,344.521
10.95,0.000208010,-0.000062992,67.39,19.296,33.674,344.899
11.00,0.000211274,-0.000064658,67.10,20.238,34.355,345.312
11.05,0.000214586,-0.000066373,66.79,21.191,35.004,345.756
11.10,0.000217953,-0.000068142,66.48,22.148,35.617,346.230
11.15,0.000221380,-0.000069967,66.15,23.106,36.192,346.730
11.20,0.000224871,-0.000071852,65.81,24.061,36.726,347.255
11.25,0.000228433,-0.000073802,65.46,25.004,37.216,347.800
11.30,0.000232069,-0.000075819,65.11,25.939,37.666,348.370
11.35,0.000235786,-0.000077907,64.74,26.865,38.079,348.965
11.40,0.000239589,-0.000080071,64.37,27.770,38.448,349.584
11.45,0.000243481,-0.000082312,63.98,28.648,38.773,350.231
11.50,0.000247466,-0.000084632,63.59,29.498,39.055,350.911
11.55,0.000251545,-0.000087034,63.19,30.317,39.300,351.636
11.60,0.000255719,-0.000089515,62.79,31.099,39.511,352.412
11.65,0.000259983,-0.000092074,62.37,31.841,39.695,353.240
11.70,0.000264332,-0.000094706,61.95,32.551,39.860,354.110
11.75,0.000268761,-0.000097407,61.51,33.239,40.014,355.003
11.80,0.000273265,-0.000100177,61.07,33.915,40.158,355.904
11.85,0.000277845,-0.000103013,60.62,34.588,40.288,356.816
11.90,0.000282500,-0.000105918,60.15,35.248,40.392,357.739
11.95,0.000287232,-0.000108893,59.67,35.886,40.458,358.671
12.00,0.000292041,-0.000111941,59.19,36.495,40.482,359.610
12.05,0.000296930,-0.000115064,58.70,37.072,40.462,0.549
12.10,0.000301896,-0.000118261,58.19,37.616,40.399,1.485
12.15,0.000306940,-0.000121534,57.68,38.126,40.291,2.412
12.20,0.000312060,-0.000124883,57.15,38.596,40.135,3.325
12.25,0.000317254,-0.000128307,56.62,39.030,39.930,4.219
12.30,0.000322519,-0.000131805,56.08,39.424,39.674,5.094
12.35,0.000327853,-0.000135375,55.53,39.774,39.365,5.940
12.40,0.000333251,-0.000139014,54.97,40.081,39.003,6.755
12.45,0.000338707,-0.000142719,54.40,40.346,38.589,7.536
12.50,0.000344218,-0.000146486,53.81,40.568,38.125,8.280
12.55,0.000349776,-0.000150309,53.22,40.749,37.613,8.985
12.60,0.000355378,-0.000154185,52.62,40.889,37.053,9.652
12.65,0.000361016,-0.000158109,52.00,40.990,36.445,10.280
12.70,0.000366687,-0.000162076,51.38,41.051,35.789,10.869
12.75,0.000372386,-0.000166082,50.74,41.075,35.085,11.419
12.80,0.000378108,-0.000170123,50.09,41.060,34.332,11.932
12.85,0.000383849,-0.000174194,49.43,41.009,33.532,12.410
12.90,0.000389606,-0.000178294,48.75,40.926,32.690,12.856
12.95,0.000395378,-0.000182419,48.07,40.809,31.811,13.274
13.00,0.000401161,-0.000186568,47.37,40.667,30.902,13.671
13.05,0.000406957,-0.000190740,46.66,40.511,29.976,14.057
13.10,0.000412766,-0.000194936,45.93,40.343,29.039,14.437
13.15,0.000418589,-0.000199157,45.20,40.175,28.104,14.821
13.20,0.000424430,-0.000203406,44.46,40.018,27.180,15.219
13.25,0.000430292,-0.000207685,43.71,39.873,26.272,15.635
13.30,0.000436181,-0.000212000,42.95,39.752,25.389,16.081
13.35,0.000442102,-0.000216355,42.18,39.661,24.537,16.568
13.40,0.000448065,-0.000220759,41.41,39.592,23.713,17.095
13.45,0.000454076,-0.000225216,40.63,39.548,22.922,17.672
13.50,0.000460143,-0.000229735,39.85,39.528,22.165,18.300
13.55,0.000466275,-0.000234323,39.07,39.524,21.436,18.973
13.60,0.000472479,-0.000238987,38.30,39.528,20.736,19.684
13.65,0.000478765,-0.000243735,37.52,39.536,20.061,20.424
13.70,0.000485139,-0.000248576,36.75,39.541,19.404,21.183
13.75,0.000491611,-0.000253517,35.99,39.536,18.755,21.951
13.80,0.000498188,-0.000258566,35.23,39.516,18.106,22.718
13.85,0.000504879,-0.000263733,34.49,39.470,17.450,23.470
13.90,0.000511691,-0.000269024,33.75,39.389,16.785,24.194
13.95,0.000518631,-0.000274447,33.03,39.270,16.114,24.875
14.00,0.000525709,-0.000280011,32.33,39.110,15.443,25.506
14.05,0.000532931,-0.000285724,31.64,38.910,14.779,26.084
14.10,0.000540308,-0.000291593,30.97,38.669,14.128,26.609
14.15,0.000547843,-0.000297624,30.32,38.387,13.497,27.086
14.20,0.000555538,-0.000303816,29.70,38.061,12.888,27.521
14.25,0.000563389,-0.000310165,29.10,37.690,12.307,27.916
14.30,0.000571389,-0.000316665,28.52,37.282,11.758,28.278
14.35,0.000579533,-0.000323309,27.96,36.841,11.243,28.615
14.40,0.000587814,-0.000330091,27.42,36.361,10.758,28.928
14.45,0.000596226,-0.000337004,26.91,35.846,10.297,29.223
14.50,0.000604761,-0.000344042,26.41,35.298,9.857,29.502
14.55,0.000613415,-0.000351200,25.94,34.705,9.431,29.764
14.60,0.000622180,-0.000358470,25.49,34.073,9.011,30.010
14.65,0.000631049,-0.000365847,25.06,33.389,8.588,30.237
14.70,0.000640018,-0.000373325,24.64,32.655,8.158,30.449
14.75,0.000649079,-0.000380897,24.25,31.869,7.714,30.652
14.80,0.000658226,-0.000388557,23.88,31.028,7.257,30.856
14.85,0.000667454,-0.000396299,23.53,30.142,6.793,31.074
14.90,0.000676758,-0.000404117,23.21,29.211,6.336,31.320
14.95,0.000686130,-0.000412006,22.90,28.241,5.904,31.604
15.00,0.000695564,-0.000419958,22.61,27.243,5.525,31.937
15.05,0.000705048,-0.000427962,22.34,26.236,5.236,32.323
15.10,0.000714570,-0.000436009,22.10,25.241,5.090,32.762
15.15,0.000724115,-0.000444089,21.86,24.261,5.145,33.248
15.20,0.000733671,-0.000452191,21.64,23.295,5.450,33.768
15.25,0.000743222,-0.000460306,21.43,22.348,6.026,34.307
15.30,0.000752755,-0.000468429,21.23,21.436,6.862,34.844
15.35,0.000762259,-0.000476554,21.03,20.569,7.874,35.344
15.40,0.000771723,-0.000484676,20.84,19.758,8.983,35.786
15.45,0.000781139,-0.000492794,20.65,19.002,10.155,36.175
15.50,0.000790501,-0.000500908,20.46,18.287,11.367,36.517
15.55,0.000799803,-0.000509019,20.27,17.609,12.600,36.819
15.60,0.000809041,-0.000517126,20.09,16.966,13.851,37.086
15.65,0.000818210,-0.000525232,19.90,16.350,15.120,37.324
15.70,0.000827306,-0.000533337,19.71,15.758,16.402,37.536
15.75,0.000836324,-0.000541441,19.52,15.200,17.672,37.718
15.80,0.000845262,-0.000549544,19.32,14.671,18.918,37.870
15.85,0.000854117,-0.000557648,19.13,14.165,20.128,37.994
15.90,0.000862886,-0.000565752,18.93,13.682,21.308,38.095
15.95,0.000871567,-0.000573858,18.72,13.218,22.463,38.176
16.00,0.000880157,-0.000581966,18.51,12.774,23.578,38.236
16.05,0.000888655,-0.000590079,18.30,12.356,24.651,38.275
16.10,0.000897060,-0.000598197,18.08,11.959,25.686,38.294
16.15,0.000905369,-0.000606320,17.86,11.581,26.682,38.295
16.20,0.000913582,-0.000614452,17.63,11.223,27.642,38.279
16.25,0.000921698,-0.000622593,17.40,10.887,28.564,38.246
16.30,0.000929714,-0.000630745,17.16,10.570,29.447,38.195
16.35,0.000937631,-0.000638909,16.92,10.274,30.291,38.127
16.40,0.000945447,-0.000647089,16.67,9.999,31.096,38.043
16.45,0.000953161,-0.000655285,16.41,9.744,31.863,37.942
16.50,-0.000000082,0.000001193,52.90,5.415,-4.647,355.548
16.55,-0.000000133,0.000002415,52.90,6.088,-3.991,355.679
16.60,-0.000000143,0.000003666,52.92,6.816,-2.883,355.795
16.65,-0.000000114,0.000004937,52.96,7.324,-1.797,355.827
16.70,-0.000000041,0.000006220,53.01,7.906,-0.567,355.824
16.75,0.000000081,0.000007509,53.08,8.472,0.711,355.809
16.80,0.000000257,0.000008795,53.16,8.991,1.987,355.795
16.85,0.000000492,0.000010072,53.26,9.584,3.297,355.795
16.90,0.000000792,0.000011330,53.38,10.182,4.612,355.804
16.95,0.000001161,0.000012561,53.51,10.767,5.924,355.821
17.00,0.000001604,0.000013757,53.66,11.377,7.237,355.846
17.05,0.000002127,0.000014909,53.83,11.977,8.547,355.875
17.10,0.000002734,0.000016007,54.02,12.567,9.865,355.910
17.15,0.000003431,0.000017044,54.22,13.149,11.182,355.947
17.20,0.000004223,0.000018010,54.44,13.711,12.506,355.984
17.25,0.000005117,0.000018894,54.68,14.246,13.825,356.014
17.30,0.000006119,0.000019686,54.94,14.750,15.134,356.030
17.35,0.000007236,0.000020376,55.22,15.212,16.427,356.023
17.40,0.000008474,0.000020953,55.52,15.637,17.721,355.989
17.45,0.000009838,0.000021406,55.84,16.031,19.012,355.924
17.50,0.000011333,0.000021726,56.18,16.383,20.276,355.815
17.55,0.000012961,0.000021905,56.54,16.701,21.510,355.659
17.60,0.000014722,0.000021939,56.92,16.995,22.723,355.458
17.65,0.000016617,0.000021824,57.31,17.253,23.893,355.210
17.70,0.000018644,0.000021556,57.72,17.469,24.996,354.916
17.75,0.000020804,0.000021133,58.15,17.654,26.018,354.588
17.80,0.000023095,0.000020555,58.59,17.810,26.922,354.236
17.85,0.000025515,0.000019820,59.04,17.943,27.668,353.878
17.90,0.000028063,0.000018931,59.49,18.071,28.176,353.538
17.95,0.000030739,0.000017888,59.96,18.193,28.281,353.219
18.00,0.000033539,0.000016697,60.44,18.278,27.844,352.896
18.05,0.000036460,0.000015365,60.93,18.291,27.049,352.589
18.10,0.000039500,0.000013900,61.42,18.210,26.139,352.328
18.15,0.000042653,0.000012311,61.92,18.038,25.198,352.092
18.20,0.000045917,0.000010607,62.42,17.782,24.286,351.878
18.25,0.000049287,0.000008794,62.93,17.476,23.431,351.684
18.30,0.000052757,0.000006880,63.45,17.123,22.627,351.504
18.35,0.000056324,0.000004869,63.97,16.730,21.874,351.342
18.40,0.000059982,0.000002770,64.50,16.304,21.179,351.207
18.45,0.000063720,0.000000592,65.03,15.846,20.540,351.104
18.50,0.000067524,-0.000001652,65.56,15.360,19.946,351.035
18.55,0.000071380,-0.000003951,66.08,14.863,19.392,351.017
18.60,0.000075276,-0.000006291,66.60,14.373,18.845,351.070
18.65,0.000079200,-0.000008663,67.10,13.898,18.256,351.208
18.70,0.000083145,-0.000011061,67.60,13.446,17.620,351.435
18.75,0.000087106,-0.000013480,68.08,12.999,16.941,351.742
18.80,0.000091077,-0.000015917,68.55,12.540,16.227,352.121
18.85,0.000095057,-0.000018367,69.00,12.071,15.500,352.565
18.90,0.000099041,-0.000020829,69.43,11.589,14.780,353.058
18.95,0.000103028,-0.000023299,69.85,11.084,14.079,353.584
19.00,0.000107013,-0.000025775,70.25,10.559,13.406,354.131
19.05,0.000110994,-0.000028255,70.63,10.018,12.766,354.681
19.10,0.000114971,-0.000030736,70.99,9.464,12.157,355.225
19.15,0.000118940,-0.000033218,71.34,8.898,11.571,355.759
19.20,0.000122902,-0.000035699,71.66,8.322,10.996,356.281
19.25,0.000126854,-0.000038179,71.96,7.736,10.423,356.789
19.30,0.000130798,-0.000040657,72.24,7.140,9.850,357.282
19.35,0.000134732,-0.000043133,72.50,6.536,9.277,357.764
19.40,0.000138655,-0.000045607,72.75,5.932,8.710,358.233
19.45,0.000142568,-0.000048077,72.97,5.324,8.148,358.690
19.50,0.000146470,-0.000050544,73.17,4.708,7.589,359.136
19.55,0.000150361,-0.000053008,73.35,4.089,7.036,359.572
19.60,0.000154240,-0.000055467,73.51,3.465,6.490,359.998
19.65,0.000158108,-0.000057922,73.65,2.839,5.955,0.416
19.70,0.000161963,-0.000060372,73.77,2.211,5.433,0.824
19.75,0.000165805,-0.000062817,73.87,1.582,4.929,1.228
19.80,0.000169635,-0.000065256,73.94,0.950,4.442,1.621
19.85,0.000173451,-0.000067690,74.00,0.308,3.972,1.999
19.90,0.000177255,-0.000070118,74.04,-0.341,3.520,2.373
19.95,0.000181044,-0.000072539,74.06,-0.984,3.082,2.738
20.00,0.000184820,-0.000074955,74.06,-1.619,2.668,3.095
20.05,0.000188580,-0.000077365,74.04,-2.256,2.279,3.445
20.10,0.000192326,-0.000079767,73.99,-2.892,1.916,3.789
20.15,0.000196057,-0.000082163,73.93,-3.514,1.578,4.129
20.20,0.000199772,-0.000084551,73.85,-4.119,1.264,4.466
20.25,0.000203471,-0.000086931,73.76,-4.706,0.972,4.805
20.30,0.000207153,-0.000089304,73.64,-5.276,0.698,5.152
20.35,0.000210819,-0.000091668,73.50,-5.822,0.436,5.513
20.40,0.000214466,-0.000094024,73.34,-6.336,0.180,5.896
20.45,0.000218097,-0.000096372,73.17,-6.817,-0.073,6.311
20.50,0.000221709,-0.000098710,72.97,-7.269,-0.327,6.763
20.55,0.000225302,-0.000101039,72.76,-7.702,-0.589,7.257
20.60,0.000228877,-0.000103358,72.53,-8.119,-0.865,7.793
20.65,0.000232432,-0.000105667,72.28,-8.526,-1.162,8.370
20.70,0.000235968,-0.000107965,72.01,-8.923,-1.490,8.988
20.75,0.000239484,-0.000110253,71.72,-9.312,-1.851,9.648
20.80,0.000242979,-0.000112529,71.41,-9.694,-2.249,10.350
20.85,0.000246454,-0.000114793,71.09,-10.067,-2.678,11.098
20.90,0.000249907,-0.000117044,70.75,-10.431,-3.123,11.888
20.95,0.000253336,-0.000119281,70.39,-10.781,-3.557,12.716
