Time,Longitude,Latitude,Altitude,Roll,Pitch,Yaw
0.05,-0.000277508,-0.000222304,41.50,4.761,6.204,203.661
0.10,-0.000277745,-0.000222838,41.47,4.387,6.609,203.539
0.15,-0.000277985,-0.000223356,41.43,3.436,7.784,203.560
0.20,-0.000278225,-0.000223846,41.39,2.935,9.028,203.862
0.25,-0.000278460,-0.000224296,41.35,3.107,10.108,204.415
0.30,-0.000278688,-0.000224688,41.32,2.986,11.356,205.147
0.35,-0.000278902,-0.000225007,41.31,2.539,12.607,205.981
0.40,-0.000279092,-0.000225234,41.31,2.122,13.836,206.881
0.45,-0.000279249,-0.000225360,41.34,1.678,15.096,207.826
0.50,-0.000279363,-0.000225377,41.40,1.199,16.372,208.802
0.55,-0.000279425,-0.000225279,41.47,0.727,17.645,209.797
0.60,-0.000279426,-0.000225065,41.57,0.218,18.920,210.806
0.65,-0.000279363,-0.000224739,41.69,-0.342,20.150,211.824
0.70,-0.000279231,-0.000224308,41.82,-0.916,21.068,212.814
0.75,-0.000279032,-0.000223781,41.96,-1.602,21.693,213.639
0.80,-0.000278765,-0.000223168,42.10,-2.503,22.056,214.141
0.85,-0.000278434,-0.000222481,42.25,-3.615,21.920,214.252
0.90,-0.000278037,-0.000221726,42.40,-4.800,21.228,214.042
0.95,-0.000277571,-0.000220907,42.55,-5.733,20.333,213.617
1.00,-0.000277023,-0.000220019,42.71,-6.396,19.597,213.030
1.05,-0.000276380,-0.000219056,42.88,-7.109,18.985,212.340
1.10,-0.000275633,-0.000218016,43.06,-7.911,18.280,211.637
1.15,-0.000274781,-0.000216906,43.26,-8.658,17.433,210.955
1.20,-0.000273832,-0.000215736,43.47,-9.347,16.542,210.241
1.25,-0.000272792,-0.000214515,43.69,-10.019,15.665,209.483
1.30,-0.000271664,-0.000213249,43.92,-10.679,14.800,208.699
1.35,-0.000270449,-0.000211945,44.16,-11.309,13.931,207.902
1.40,-0.000269151,-0.000210608,44.41,-11.907,13.045,207.102
1.45,-0.000267773,-0.000209245,44.66,-12.461,12.153,206.300
1.50,-0.000266318,-0.000207859,44.92,-12.976,11.253,205.500
1.55,-0.000264789,-0.000206457,45.18,-13.447,10.351,204.701
1.60,-0.000263189,-0.000205042,45.44,-13.873,9.451,203.904
1.65,-0.000261519,-0.000203618,45.71,-14.251,8.554,203.109
1.70,-0.000259780,-0.000202188,45.97,-14.583,7.657,202.317
1.75,-0.000257975,-0.000200755,46.24,-14.870,6.762,201.527
1.80,-0.000256105,-0.000199324,46.52,-15.113,5.872,200.739
1.85,-0.000254169,-0.000197896,46.79,-15.311,4.987,199.952
1.90,-0.000252170,-0.000196475,47.06,-15.468,4.111,199.164
1.95,-0.000250107,-0.000195064,47.34,-15.585,3.247,198.375
2.00,-0.000247980,-0.000193665,47.62,-15.665,2.399,197.582
2.05,-0.000245789,-0.000192281,47.90,-15.710,1.570,196.785
2.10,-0.000243533,-0.000190915,48.19,-15.725,0.768,195.981
2.15,-0.000241211,-0.000189570,48.48,-15.711,-0.003,195.169
2.20,-0.000238824,-0.000188249,48.77,-15.673,-0.734,194.345
2.25,-0.000236368,-0.000186954,49.07,-15.615,-1.417,193.507
2.30,-0.000233845,-0.000185689,49.38,-15.541,-2.042,192.653
2.35,-0.000231252,-0.000184456,49.69,-15.452,-2.600,191.780
2.40,-0.000228590,-0.000183257,50.01,-15.352,-3.081,190.886
2.45,-0.000225857,-0.000182093,50.34,-15.241,-3.473,189.967
2.50,-0.000223055,-0.000180966,50.68,-15.120,-3.772,189.022
2.55,-0.000220183,-0.000179875,51.02,-14.990,-3.968,188.050
2.60,-0.000217242,-0.000178822,51.38,-14.854,-4.054,187.049
2.65,-0.000214232,-0.000177803,51.74,-14.714,-4.025,186.018
2.70,-0.000211155,-0.000176819,52.11,-14.573,-3.875,184.960
2.75,-0.000208011,-0.000175865,52.49,-14.436,-3.597,183.890
2.80,-0.000204803,-0.000174940,52.88,-14.305,-3.179,182.834
2.85,-0.000201529,-0.000174038,53.28,-14.175,-2.596,181.820
2.90,-0.000198191,-0.000173157,53.69,-14.030,-1.830,180.871
2.95,-0.000194785,-0.000172290,54.10,-13.839,-0.885,180.006
3.00,-0.000191311,-0.000171432,54.53,-13.557,0.162,179.245
3.05,-0.000187764,-0.000170575,54.97,-13.158,1.266,178.574
3.10,-0.000184147,-0.000169712,55.42,-12.667,2.412,177.955
3.15,-0.000180464,-0.000168834,55.89,-12.155,3.572,177.344
3.20,-0.000176720,-0.000167934,56.38,-11.724,4.728,176.713
3.25,-0.000172920,-0.000167004,56.87,-11.432,5.890,176.050
3.30,-0.000169069,-0.000166037,57.38,-11.315,7.053,175.371
3.35,-0.000165171,-0.000165027,57.90,-11.337,8.227,174.698
3.40,-0.000161230,-0.000163968,58.43,-11.452,9.402,174.048
3.45,-0.000157251,-0.000162857,58.97,-11.616,10.576,173.419
3.50,-0.000153237,-0.000161692,59.51,-11.808,11.752,172.799
3.55,-0.000149194,-0.000160469,60.06,-12.033,12.929,172.175
3.60,-0.000145125,-0.000159188,60.60,-12.295,14.101,171.546
3.65,-0.000141032,-0.000157846,61.15,-12.591,15.273,170.908
3.70,-0.000136918,-0.000156444,61.69,-12.915,16.445,170.264
3.75,-0.000132788,-0.000154980,62.23,-13.255,17.620,169.614
3.80,-0.000128642,-0.000153454,62.77,-13.595,18.787,168.961
3.85,-0.000124484,-0.000151867,63.29,-13.924,19.954,168.303
3.90,-0.000120314,-0.000150217,63.81,-14.233,21.120,167.638
3.95,-0.000116137,-0.000148504,64.32,-14.515,22.283,166.967
4.00,-0.000111951,-0.000146728,64.82,-14.763,23.445,166.289
4.05,-0.000107760,-0.000144886,65.31,-14.975,24.605,165.605
4.10,-0.000103565,-0.000142978,65.79,-15.150,25.765,164.914
4.15,-0.000099366,-0.000141000,66.26,-15.288,26.925,164.218
4.20,-0.000095166,-0.000138951,66.72,-15.395,28.085,163.515
4.25,-0.000090965,-0.000136830,67.17,-15.476,29.245,162.808
4.30,-0.000086767,-0.000134634,67.60,-15.535,30.406,162.096
4.35,-0.000082572,-0.000132365,68.03,-15.579,31.567,161.380
4.40,-0.000078383,-0.000130022,68.44,-15.614,32.730,160.661
4.45,-0.000074202,-0.000127606,68.84,-15.647,33.895,159.937
4.50,-0.000070031,-0.000125120,69.22,-15.685,35.060,159.209
4.55,-0.000065872,-0.000122566,69.59,-15.732,36.227,158.476
4.60,-0.000061727,-0.000119946,69.94,-15.794,37.395,157.736
4.65,-0.000057596,-0.000117263,70.28,-15.876,38.564,156.989
4.70,-0.000053483,-0.000114520,70.60,-15.981,39.732,156.230
4.75,-0.000049387,-0.000111719,70.90,-16.112,40.900,155.457
4.80,-0.000045310,-0.000108862,71.19,-16.270,42.067,154.665
4.85,-0.000041253,-0.000105949,71.45,-16.457,43.226,153.851
4.90,-0.000037217,-0.000102981,71.70,-16.677,44.380,153.006
4.95,-0.000033202,-0.000099955,71.93,-16.933,45.533,152.121
5.00,-0.000029211,-0.000096870,72.15,-17.226,46.682,151.192
5.05,-0.000025244,-0.000093721,72.34,-17.560,47.822,150.213
5.10,-0.000021303,-0.000090504,72.52,-17.942,48.957,149.177
5.15,-0.000017389,-0.000087215,72.68,-18.376,50.078,148.080
5.20,-0.000013506,-0.000083847,72.82,-18.868,51.181,146.919
5.25,-0.000009656,-0.000080391,72.95,-19.426,52.284,145.674
5.30,-0.000005841,-0.000076841,73.06,-20.058,53.375,144.347
5.35,-0.000002066,-0.000073187,73.16,-20.762,54.437,142.941
5.40,0.000001666,-0.000069418,73.23,-21.544,55.477,141.442
5.45,0.000005350,-0.000065523,73.30,-22.426,56.506,139.829
5.50,0.000008980,-0.000061489,73.35,-23.413,57.513,138.103
5.55,0.000012550,-0.000057305,73.39,-24.510,58.488,136.262
5.60,0.000016055,-0.000052958,73.41,-25.740,59.436,134.291
5.65,0.000019487,-0.000048438,73.42,-27.131,60.351,132.184
5.70,0.000022841,-0.000043738,73.42,-28.709,61.229,129.939
5.75,0.000026113,-0.000038852,73.40,-30.506,62.067,127.552
5.80,0.000029299,-0.000033780,73.37,-32.555,62.857,125.024
5.85,0.000032396,-0.000028521,73.33,-34.895,63.595,122.344
5.90,0.000035404,-0.000023081,73.27,-37.575,64.282,119.488
5.95,0.000038323,-0.000017461,73.20,-40.624,64.895,116.464
6.00,0.000041153,-0.000011668,73.11,-44.063,65.409,113.288
6.05,0.000043898,-0.000005710,73.01,-47.924,65.823,109.930
6.10,0.000046563,0.000000402,72.88,-52.169,66.124,106.401
6.15,0.000049155,0.000006655,72.74,-56.617,66.285,102.792
6.20,0.000051680,0.000013032,72.58,-61.192,66.316,99.103
6.25,0.000054146,0.000019515,72.40,-65.823,66.208,95.391
6.30,0.000056561,0.000026087,72.20,-70.412,65.952,91.737
6.35,0.000058931,0.000032728,71.98,-74.936,65.552,88.158
6.40,0.000061264,0.000039415,71.73,-79.325,65.007,84.717
6.45,0.000063566,0.000046127,71.46,-83.538,64.327,81.455
6.50,0.000466755,-0.000008108,40.77,-4.152,-0.875,124.339
6.55,0.000467821,-0.000008816,40.75,-3.609,-0.386,124.497
6.60,0.000468888,-0.000009520,40.73,-2.647,0.655,124.740
6.65,0.000469955,-0.000010220,40.68,-1.500,1.955,125.008
6.70,0.000471020,-0.000010917,40.62,-0.371,3.238,125.296
6.75,0.000472080,-0.000011609,40.54,0.664,4.473,125.612
6.80,0.000473131,-0.000012297,40.45,1.691,5.749,125.991
6.85,0.000474166,-0.000012978,40.35,2.760,7.061,126.464
6.90,0.000475175,-0.000013652,40.25,3.766,8.348,127.057
6.95,0.000476144,-0.000014317,40.16,4.624,9.608,127.787
7.00,0.000477053,-0.000014968,40.07,5.365,10.798,128.648
7.05,0.000477881,-0.000015602,40.00,5.980,11.820,129.590
7.10,0.000478608,-0.000016213,39.96,6.446,12.729,130.584
7.15,0.000479218,-0.000016795,39.94,6.822,13.649,131.626
7.20,0.000479699,-0.000017343,39.96,7.170,14.591,132.707
7.25,0.000480041,-0.000017850,40.00,7.509,15.461,133.806
7.30,0.000480240,-0.000018312,40.08,7.817,16.195,134.909
7.35,0.000480289,-0.000018724,40.18,8.048,16.660,135.974
7.40,0.000480192,-0.000019082,40.31,8.158,16.778,136.905
7.45,0.000479958,-0.000019389,40.47,8.066,16.468,137.526
7.50,0.000479607,-0.000019651,40.64,7.626,15.695,137.658
7.55,0.000479158,-0.000019873,40.83,6.696,14.724,137.334
7.60,0.000478625,-0.000020061,41.03,5.665,13.677,136.755
7.65,0.000478024,-0.000020218,41.23,4.873,12.555,136.035
7.70,0.000477367,-0.000020348,41.44,4.276,11.443,135.220
7.75,0.000476661,-0.000020456,41.65,3.795,10.355,134.344
7.80,0.000475915,-0.000020544,41.87,3.394,9.218,133.425
7.85,0.000475132,-0.000020617,42.08,3.040,8.027,132.478
7.90,0.000474320,-0.000020677,42.30,2.706,6.820,131.512
7.95,0.000473482,-0.000020728,42.51,2.399,5.602,130.535
8.00,0.000472623,-0.000020771,42.72,2.123,4.372,129.549
8.05,0.000471747,-0.000020810,42.94,1.878,3.135,128.557
8.10,0.000470859,-0.000020847,43.15,1.662,1.894,127.560
8.15,0.000469962,-0.000020884,43.37,1.476,0.648,126.559
8.20,0.000469061,-0.000020925,43.58,1.318,-0.601,125.556
8.25,0.000468161,-0.000020971,43.80,1.187,-1.851,124.549
8.30,0.000467265,-0.000021025,44.01,1.081,-3.103,123.539
8.35,0.000466379,-0.000021090,44.23,1.002,-4.358,122.526
8.40,0.000465508,-0.000021168,44.45,0.952,-5.615,121.509
8.45,0.000464656,-0.000021261,44.67,0.929,-6.873,120.489
8.50,0.000463827,-0.000021372,44.89,0.933,-8.131,119.464
8.55,0.000463028,-0.000021502,45.11,0.969,-9.390,118.435
8.60,0.000462262,-0.000021655,45.34,1.037,-10.648,117.399
8.65,0.000461533,-0.000021830,45.56,1.141,-11.905,116.357
8.70,0.000460846,-0.000022031,45.79,1.282,-13.160,115.307
8.75,0.000460204,-0.000022257,46.01,1.463,-14.413,114.247
8.80,0.000459610,-0.000022510,46.24,1.684,-15.663,113.178
8.85,0.000459065,-0.000022790,46.46,1.950,-16.909,112.096
8.90,0.000458573,-0.000023098,46.67,2.261,-18.152,111.001
8.95,0.000458134,-0.000023433,46.88,2.620,-19.389,109.891
9.00,0.000457748,-0.000023796,47.09,3.030,-20.619,108.764
9.05,0.000457416,-0.000024186,47.29,3.493,-21.840,107.619
9.10,0.000457138,-0.000024602,47.48,4.011,-23.051,106.454
9.15,0.000456913,-0.000025044,47.66,4.584,-24.252,105.267
9.20,0.000456742,-0.000025512,47.83,5.213,-25.444,104.055
9.25,0.000456624,-0.000026005,47.99,5.899,-26.623,102.816
9.30,0.000456558,-0.000026523,48.14,6.640,-27.792,101.549
9.35,0.000456544,-0.000027065,48.27,7.439,-28.952,100.250
9.40,0.000456582,-0.000027631,48.40,8.294,-30.093,98.919
9.45,0.000456671,-0.000028221,48.50,9.203,-31.213,97.553
9.50,0.000456810,-0.000028833,48.60,10.169,-32.313,96.152
9.55,0.000456999,-0.000029468,48.67,11.191,-33.386,94.713
9.60,0.000457237,-0.000030125,48.73,12.264,-34.366,93.252
9.65,0.000457526,-0.000030805,48.78,13.389,-35.132,91.807
9.70,0.000457870,-0.000031509,48.81,14.580,-35.618,90.437
9.75,0.000458273,-0.000032239,48.82,15.814,-35.873,89.255
9.80,0.000458743,-0.000033001,48.82,17.052,-35.981,88.400
9.85,0.000459292,-0.000033801,48.81,18.310,-36.004,87.939
9.90,0.000459929,-0.000034646,48.79,19.576,-36.003,87.744
9.95,0.000460662,-0.000035544,48.76,20.676,-36.023,87.634
10.00,0.000461492,-0.000036497,48.71,21.562,-36.090,87.507
10.05,0.000462411,-0.000037504,48.66,22.352,-36.174,87.355
10.10,0.000463411,-0.000038563,48.59,23.114,-36.191,87.229
10.15,0.000464489,-0.000039671,48.51,23.841,-36.097,87.179
10.20,0.000465646,-0.000040832,48.42,24.507,-35.914,87.220
10.25,0.000466879,-0.000042046,48.32,25.083,-35.670,87.339
10.30,0.000468188,-0.000043315,48.20,25.544,-35.369,87.523
10.35,0.000469568,-0.000044637,48.07,25.893,-35.004,87.770
10.40,0.000471015,-0.000046011,47.93,26.155,-34.571,88.082
10.45,0.000472527,-0.000047437,47.77,26.347,-34.067,88.464
10.50,0.000474103,-0.000048916,47.60,26.471,-33.496,88.918
10.55,0.000475741,-0.000050450,47.42,26.522,-32.870,89.439
10.60,0.000477442,-0.000052039,47.22,26.499,-32.202,90.023
10.65,0.000479205,-0.000053687,47.01,26.403,-31.494,90.675
10.70,0.000481030,-0.000055396,46.79,26.232,-30.747,91.397
10.75,0.000482918,-0.000057168,46.56,25.982,-29.963,92.194
10.80,0.000484869,-0.000059007,46.32,25.645,-29.142,93.076
10.85,0.000486885,-0.000060918,46.07,25.214,-28.297,94.048
10.90,0.000488967,-0.000062906,45.81,24.681,-27.441,95.114
10.95,0.000491117,-0.000064977,45.55,24.038,-26.565,96.287
11.00,0.000493340,-0.000067140,45.28,23.288,-25.683,97.567
11.05,0.000495639,-0.000069405,45.01,22.445,-24.810,98.926
11.10,0.000498017,-0.000071779,44.74,21.537,-23.936,100.330
11.15,0.000500476,-0.000074269,44.48,20.598,-23.051,101.753
11.20,0.000503014,-0.000076878,44.22,19.659,-22.151,103.179
11.25,0.000505628,-0.000079608,43.97,18.735,-21.233,104.589
11.30,0.000508316,-0.000082459,43.73,17.839,-20.290,105.963
11.35,0.000511073,-0.000085428,43.50,16.984,-19.320,107.290
11.40,0.000513892,-0.000088514,43.28,16.182,-18.323,108.559
11.45,0.000516769,-0.000091711,43.07,15.439,-17.299,109.764
11.50,0.000519697,-0.000095017,42.87,14.760,-16.249,110.900
11.55,0.000522670,-0.000098425,42.68,14.149,-15.181,111.961
11.60,0.000525681,-0.000101930,42.51,13.606,-14.087,112.944
11.65,0.000528724,-0.000105528,42.34,13.140,-12.966,113.845
11.70,0.000531792,-0.000109213,42.19,12.754,-11.821,114.660
11.75,0.000534878,-0.000112980,42.05,12.458,-10.654,115.382
11.80,0.000537975,-0.000116823,41.93,12.261,-9.464,116.005
11.85,0.000541078,-0.000120738,41.81,12.169,-8.251,116.521
11.90,0.000544178,-0.000124721,41.71,12.188,-7.013,116.921
11.95,0.000547270,-0.000128770,41.62,12.313,-5.750,117.202
12.00,0.000550345,-0.000132880,41.54,12.533,-4.462,117.370
12.05,0.000553398,-0.000137050,41.48,12.826,-3.153,117.452
12.10,0.000556419,-0.000141275,41.42,13.167,-1.831,117.482
12.15,0.000559404,-0.000145554,41.38,13.534,-0.504,117.490
12.20,0.000562345,-0.000149882,41.34,13.912,0.825,117.498
12.25,0.000565236,-0.000154255,41.32,14.293,2.153,117.515
12.30,0.000568071,-0.000158670,41.30,14.676,3.480,117.545
12.35,0.000570846,-0.000163125,41.29,15.058,4.805,117.592
12.40,0.000573556,-0.000167616,41.29,15.440,6.127,117.655
12.45,0.000576195,-0.000172140,41.29,15.825,7.446,117.736
12.50,0.000578761,-0.000176694,41.29,16.212,8.761,117.837
12.55,0.000581249,-0.000181276,41.30,16.606,10.071,117.958
12.60,0.000583656,-0.000185883,41.31,17.005,11.376,118.102
12.65,0.000585979,-0.000190513,41.32,17.411,12.676,118.269
12.70,0.000588215,-0.000195162,41.33,17.825,13.971,118.462
12.75,0.000590363,-0.000199830,41.34,18.249,15.259,118.682
12.80,0.000592421,-0.000204513,41.34,18.683,16.546,118.934
12.85,0.000594387,-0.000209210,41.35,19.129,17.830,119.219
12.90,0.000596260,-0.000213917,41.35,19.584,19.096,119.534
12.95,0.000598040,-0.000218634,41.34,20.050,20.352,119.883
13.00,0.000599726,-0.000223358,41.33,20.527,21.599,120.271
13.05,0.000601317,-0.000228088,41.32,21.019,22.834,120.698
13.10,0.000602814,-0.000232821,41.30,21.526,24.055,121.167
13.15,0.000604215,-0.000237557,41.26,22.050,25.262,121.680
13.20,0.000605520,-0.000242293,41.22,22.591,26.454,122.240
13.25,0.000606728,-0.000247028,41.18,23.154,27.629,122.851
13.30,0.000607840,-0.000251762,41.12,23.741,28.785,123.514
13.35,0.000608853,-0.000256492,41.05,24.353,29.923,124.232
13.40,0.000609767,-0.000261217,40.97,24.994,31.039,125.008
13.45,0.000610581,-0.000265937,40.88,25.668,32.132,125.844
13.50,0.000611294,-0.000270649,40.78,26.378,33.202,126.743
13.55,0.000611904,-0.000275354,40.67,27.127,34.246,127.705
13.60,0.000612411,-0.000280048,40.55,27.919,35.264,128.733
13.65,0.000612813,-0.000284731,40.41,28.759,36.255,129.827
13.70,0.000613110,-0.000289403,40.27,29.649,37.216,130.987
13.75,0.000613300,-0.000294060,40.11,30.593,38.147,132.213
13.80,0.000613385,-0.000298703,39.93,31.595,39.047,133.507
13.85,0.000613363,-0.000303329,39.75,32.658,39.914,134.867
13.90,0.000613236,-0.000307938,39.55,33.785,40.746,136.293
13.95,0.000613005,-0.000312528,39.33,34.978,41.542,137.787
14.00,0.000612670,-0.000317097,39.10,36.239,42.300,139.348
14.05,0.000612235,-0.000321646,38.86,37.570,43.016,140.976
14.10,0.000611702,-0.000326171,38.60,38.969,43.687,142.670
14.15,0.000611076,-0.000330674,38.32,40.417,44.291,144.402
14.20,0.000610361,-0.000335152,38.03,41.860,44.785,146.103
14.25,0.000609564,-0.000339605,37.72,43.238,45.149,147.706
14.30,0.000608695,-0.000344033,37.39,44.527,45.388,149.186
14.35,0.000607764,-0.000348437,37.05,45.710,45.496,150.511
14.40,0.000606784,-0.000352817,36.68,46.778,45.474,151.658
14.45,0.000605761,-0.000357173,36.29,47.725,45.318,152.606
14.50,0.000604700,-0.000361505,35.89,48.530,45.028,153.338
14.55,0.000603604,-0.000365814,35.46,49.141,44.561,153.798
14.60,0.000602473,-0.000370100,35.02,49.554,43.900,153.952
14.65,0.000601310,-0.000374363,34.55,49.810,43.041,153.794
14.70,0.000600113,-0.000378602,34.06,49.942,41.991,153.321
14.75,0.000598884,-0.000382819,33.56,50.000,40.805,152.610
14.80,0.000597624,-0.000387014,33.03,50.062,39.569,151.802
14.85,0.000596332,-0.000391188,32.49,50.185,38.330,150.989
14.90,0.000595009,-0.000395342,31.92,50.379,37.090,150.187
14.95,0.000593656,-0.000399475,31.34,50.628,35.838,149.385
15.00,0.000592273,-0.000403590,30.74,50.911,34.574,148.578
15.05,0.000590860,-0.000407687,30.12,51.210,33.309,147.771
15.10,0.000589419,-0.000411766,29.48,51.518,32.052,146.967
15.15,0.000587950,-0.000415829,28.82,51.830,30.806,146.161
15.20,0.000586454,-0.000419875,28.15,52.147,29.573,145.350
15.25,0.000584930,-0.000423907,27.46,52.466,28.355,144.532
15.30,0.000583380,-0.000427925,26.75,52.785,27.152,143.704
15.35,0.000581805,-0.000431929,26.02,53.103,25.968,142.868
15.40,0.000580205,-0.000435920,25.27,53.419,24.802,142.022
15.45,0.000578581,-0.000439899,24.51,53.738,23.654,141.167
15.50,0.000576933,-0.000443866,23.73,54.060,22.523,140.302
15.55,0.000575263,-0.000447823,22.94,54.386,21.411,139.428
15.60,0.000573571,-0.000451770,22.12,54.718,20.317,138.545
15.65,0.000571858,-0.000455708,21.29,55.056,19.241,137.651
15.70,0.000570125,-0.000459637,20.45,55.403,18.184,136.748
15.75,0.000568372,-0.000463558,19.59,55.761,17.145,135.833
15.80,0.000566601,-0.000467471,18.71,56.133,16.127,134.908
15.85,0.000564812,-0.000471378,17.82,56.520,15.129,133.971
15.90,0.000563006,-0.000475278,16.91,56.927,14.152,133.022
15.95,0.000561185,-0.000479173,15.99,57.355,13.198,132.059
16.00,0.000559348,-0.000483063,15.05,57.808,12.269,131.083
16.05,0.000557497,-0.000486948,14.10,58.286,11.365,130.091
16.10,0.000555633,-0.000490830,13.13,58.793,10.488,129.083
16.15,0.000553757,-0.000494708,12.15,59.329,9.639,128.059
16.20,0.000551869,-0.000498583,11.15,59.895,8.820,127.018
16.25,0.000549970,-0.000502456,10.14,60.491,8.031,125.960
16.30,0.000548062,-0.000506328,9.12,61.115,7.273,124.885
16.35,0.000546144,-0.000510200,8.08,61.767,6.546,123.794
16.40,0.000544214,-0.000514077,7.03,62.445,5.846,122.687
16.45,0.000542269,-0.000517965,5.97,63.148,5.172,121.568
16.50,0.000449459,-0.000059165,48.05,-1.814,-3.524,18.211
16.55,0.000449524,-0.000058955,48.02,-2.278,-3.431,17.900
16.60,0.000449588,-0.000058739,47.99,-3.266,-3.601,17.383
16.65,0.000449646,-0.000058513,47.94,-4.165,-4.207,16.757
16.70,0.000449699,-0.000058275,47.88,-4.630,-4.995,16.061
16.75,0.000449744,-0.000058024,47.81,-5.035,-5.546,15.292
16.80,0.000449780,-0.000057755,47.73,-5.646,-5.823,14.458
16.85,0.000449803,-0.000057463,47.65,-6.181,-6.267,13.612
16.90,0.000449810,-0.000057145,47.56,-6.513,-7.008,12.774
16.95,0.000449801,-0.000056798,47.48,-6.921,-7.709,11.914
17.00,0.000449772,-0.000056418,47.39,-7.436,-8.299,11.028
17.05,0.000449718,-0.000055997,47.31,-7.824,-9.040,10.150
17.10,0.000449637,-0.000055532,47.23,-8.145,-9.909,9.281
17.15,0.000449528,-0.000055019,47.15,-8.535,-10.713,8.396
17.20,0.000449385,-0.000054449,47.08,-8.881,-11.519,7.505
17.25,0.000449207,-0.000053819,47.01,-9.128,-12.427,6.626
17.30,0.000448990,-0.000053123,46.96,-9.381,-13.343,5.744
17.35,0.000448733,-0.000052356,46.90,-9.615,-14.235,4.854
17.40,0.000448432,-0.000051513,46.86,-9.765,-15.163,3.967
17.45,0.000448085,-0.000050589,46.82,-9.871,-16.097,3.077
17.50,0.000447691,-0.000049579,46.79,-9.943,-16.992,2.176
17.55,0.000447247,-0.000048482,46.77,-9.947,-17.880,1.268
17.60,0.000446754,-0.000047292,46.76,-9.888,-18.722,0.348
17.65,0.000446210,-0.000046006,46.75,-9.772,-19.460,359.402
17.70,0.000445613,-0.000044621,46.75,-9.583,-20.092,358.432
17.75,0.000444961,-0.000043134,46.76,-9.325,-20.618,357.438
17.80,0.000444255,-0.000041542,46.78,-9.018,-21.029,356.420
17.85,0.000443494,-0.000039844,46.80,-8.661,-21.316,355.377
17.90,0.000442678,-0.000038041,46.83,-8.258,-21.467,354.312
17.95,0.000441808,-0.000036133,46.87,-7.824,-21.480,353.225
18.00,0.000440884,-0.000034122,46.92,-7.368,-21.352,352.121
18.05,0.000439909,-0.000032013,46.97,-6.895,-21.085,351.003
18.10,0.000438884,-0.000029809,47.03,-6.421,-20.687,349.882
18.15,0.000437811,-0.000027512,47.09,-5.961,-20.165,348.789
18.20,0.000436689,-0.000025126,47.16,-5.532,-19.519,347.768
18.25,0.000435518,-0.000022651,47.24,-5.140,-18.735,346.856
18.30,0.000434296,-0.000020083,47.33,-4.783,-17.786,346.085
18.35,0.000433019,-0.000017417,47.44,-4.467,-16.682,345.494
18.40,0.000431682,-0.000014647,47.56,-4.218,-15.496,345.128
18.45,0.000430284,-0.000011774,47.71,-4.090,-14.268,345.003
18.50,0.000428827,-0.000008806,47.89,-4.145,-13.000,345.105
18.55,0.000427314,-0.000005753,48.09,-4.456,-11.714,345.396
18.60,0.000425749,-0.000002630,48.32,-5.010,-10.402,345.814
18.65,0.000424134,0.000000547,48.57,-5.751,-9.069,346.286
18.70,0.000422470,0.000003766,48.84,-6.555,-7.739,346.749
18.75,0.000420757,0.000007015,49.12,-7.338,-6.410,347.155
18.80,0.000418991,0.000010283,49.42,-8.075,-5.081,347.469
18.85,0.000417171,0.000013561,49.74,-8.763,-3.763,347.659
18.90,0.000415292,0.000016838,50.08,-9.397,-2.465,347.696
18.95,0.000413348,0.000020107,50.44,-9.986,-1.191,347.557
19.00,0.000411337,0.000023354,50.82,-10.533,0.052,347.240
19.05,0.000409258,0.000026571,51.22,-11.059,1.262,346.759
19.10,0.000407110,0.000029747,51.64,-11.594,2.440,346.142
19.15,0.000404892,0.000032871,52.08,-12.164,3.593,345.424
19.20,0.000402605,0.000035936,52.54,-12.775,4.727,344.634
19.25,0.000400249,0.000038930,53.02,-13.423,5.844,343.797
19.30,0.000397823,0.000041845,53.52,-14.116,6.944,342.928
19.35,0.000395328,0.000044672,54.03,-14.870,8.032,342.032
19.40,0.000392764,0.000047404,54.56,-15.682,9.107,341.112
19.45,0.000390131,0.000050030,55.11,-16.558,10.169,340.169
19.50,0.000387427,0.000052544,55.67,-17.506,11.223,339.201
19.55,0.000384653,0.000054936,56.24,-18.515,12.258,338.212
19.60,0.000381807,0.000057199,56.82,-19.593,13.273,337.200
19.65,0.000378890,0.000059324,57.42,-20.742,14.271,336.164
19.70,0.000375899,0.000061303,58.03,-21.960,15.247,335.102
19.75,0.000372833,0.000063129,58.64,-23.249,16.202,334.015
19.80,0.000369693,0.000064794,59.27,-24.607,17.131,332.903
19.85,0.000366475,0.000066290,59.91,-26.032,18.027,331.768
19.90,0.000363181,0.000067611,60.55,-27.534,18.902,330.603
19.95,0.000359807,0.000068749,61.20,-29.111,19.749,329.411
20.00,0.000356354,0.000069699,61.85,-30.757,20.565,328.193
20.05,0.000352819,0.000070454,62.51,-32.452,21.352,326.947
20.10,0.000349204,0.000071008,63.18,-34.186,22.107,325.673
20.15,0.000345506,0.000071358,63.84,-35.960,22.834,324.369
20.20,0.000341727,0.000071499,64.50,-37.758,23.523,323.042
20.25,0.000337868,0.000071430,65.17,-39.583,24.176,321.688
20.30,0.000333929,0.000071148,65.83,-41.435,24.793,320.309
20.35,0.000329911,0.000070651,66.49,-43.310,25.370,318.905
20.40,0.000325816,0.000069937,67.14,-45.208,25.909,317.478
20.45,0.000321645,0.000069005,67.79,-47.123,26.405,316.032
20.50,0.000317399,0.000067853,68.43,-49.058,26.862,314.565
